timestamp,source,log_message,target_label,complexity,session_length,referrer_url,browser_fingerprint,utm_source,test_column
04-06-2025 03:25,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-3a90789d-5475-4e5d-8013-cfe3f8388818 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747879",HTTP Status,bert,74,https://example.com,2XS8Gb2ciWHifIrk,referral,junk_data
17-06-2025 16:38,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-15f26609-7890-441c-8de5-d04abd093485 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2659788",HTTP Status,bert,42,https://example.com,32ld4cw4MOwpzI0G,organic,junk_data
11-12-2025 05:37,ModernCRM,"nova.osapi_compute.wsgi.server [req-b2aa258b-dbc8-4979-8029-ca24828e3c80 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2596920",HTTP Status,bert,104,https://linkedin.com,ykbIpP5oN6v86pvh,newsletter,junk_data
7/13/2025 5:37,ModernHR,Account with ID 4995 created by User559.,User Action,regex,43,https://example.com,X777I2xTV0oQ94TB,organic,junk_data
16-02-2025 05:23,ModernHR,"nova.osapi_compute.wsgi.server [req-89ca6e78-b521-4038-b5da-c3a9d694d5e1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2878940",HTTP Status,bert,202,https://facebook.com,GsNjYEK7PcJCIcR8,organic,junk_data
29-04-2025 08:09,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-d30bc321-f408-400a-9c25-4425620164a0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1910 time: 0.2625270",HTTP Status,bert,102,https://twitter.com,ROKAA3ZMs2hJZbM6,organic,junk_data
04-08-2025 01:02,ModernCRM,"nova.compute.claims [req-d82fab16-60f8-4c9f-bde8-f362f57bdd40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: ae3a1b5d-eec1-45bb-b76a-c59d83b1471f] vcpu limit not specified, defaulting to unlimited",Resource Usage,bert,119,https://google.com,eTpnLqeNTgkDQ2iA,adwords,junk_data
5/22/2025 18:32,ModernCRM,Backup ended at 2025-08-22 14:11:44.,System Notification,regex,240,,Wl0b1zIwmW5k9etS,adwords,junk_data
7/16/2025 23:19,ModernCRM,Critical failure found in main application component,Critical Error,bert,111,,cWQhPazlqd1S2ofR,newsletter,junk_data
8/25/2025 13:58,ThirdPartyAPI,Account Account8057 login attempt was not successful,Security Alert,bert,20,https://linkedin.com,6PQxmEHOGd4K7q28,social,junk_data
31-07-2025 07:07,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-1ea0f0f5-7810-4564-b77e-b6729aec28e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2678630",HTTP Status,bert,139,https://example.com,XPPFfFoPBbWNMwIo,newsletter,junk_data
09-04-2025 18:59,AnalyticsEngine,"Server 27 experienced potential security incident, review required",Security Alert,bert,125,https://twitter.com,LRi1WcXTsd13Ix2i,organic,junk_data
1/31/2025 23:46,ModernHR,User 4951 has been granted elevated admin privileges,Security Alert,bert,114,,BELNvHbfBK6OtA33,organic,junk_data
16-12-2025 01:02,ModernHR,"nova.osapi_compute.wsgi.server [req-2c6c341b-b271-4b81-8187-e4b32d472053 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2630482",HTTP Status,bert,222,,IYUKLHK4M1Ffu4q3,referral,junk_data
11/14/2025 22:42,ModernHR,User 1987 has escalated to admin level,Security Alert,bert,207,,qQod15feFD8H7hFE,social,junk_data
07-03-2025 18:28,ModernHR,"nova.osapi_compute.wsgi.server [req-fe088b1d-091d-4469-b624-642a43cf8789 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.4303629",HTTP Status,bert,283,https://facebook.com,fbVxopgsEEpWBJYB,organic,junk_data
12/14/2025 4:21,ModernHR,System encountered kernel panic during initialization phase,Critical Error,bert,291,https://facebook.com,gzlLD37j5DkfOH3e,social,junk_data
1/30/2025 13:19,ThirdPartyAPI,Data replication for shard 2 was unsuccessful,Error,bert,12,https://example.com,mFOFFYirh8GLKekA,adwords,junk_data
2/19/2025 17:12,ModernHR,RAID configuration had multiple disk failures detected,Critical Error,bert,228,,i4ssJz9FTxhiKZUo,referral,junk_data
02-10-2025 08:23,ModernCRM,Account with ID 3889 created by User852.,User Action,regex,269,https://twitter.com,q8u9MGnfVnQCzQbH,adwords,junk_data
09-12-2025 22:38,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-fd70d0b5-7a2d-46ad-a0cb-93b6d93028f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 211 time: 0.0958090",HTTP Status,bert,106,https://google.com,VE0W6DhlgQ0yON4h,newsletter,junk_data
9/14/2025 16:38,ModernCRM,Admin privilege escalation alert for user 2893,Security Alert,bert,263,https://twitter.com,LEyTOWmrlSYI81IG,social,junk_data
09-04-2025 16:37,ModernCRM,Invalid login attempt made on secured account Account8771,Security Alert,bert,36,,DlRHuzZecLMZMgp7,organic,junk_data
12/24/2025 19:51,ModernCRM,User 8276 account experienced multiple login failures,Security Alert,bert,138,,0dXPTlJuj1AaHcce,referral,junk_data
23-11-2025 07:15,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-245e4301-a338-44d2-8fdd-3b80b5679f24 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2575240",HTTP Status,bert,16,https://google.com,cNoB1OpvXVJCwg5l,organic,junk_data
09-02-2025 01:05,ModernCRM,"nova.metadata.wsgi.server [req-920159e6-7067-4753-b15a-8791d87dd456 - - - - -] 10.11.21.129,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" RCODE  200 len: 157 time: 0.2278371",HTTP Status,bert,69,https://facebook.com,eiQXuCUQwbIqamfI,organic,junk_data
23-04-2025 18:19,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-ddab777b-9479-4ebb-b0a0-459ea7fd50b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2469411",HTTP Status,bert,276,https://example.com,5H73IuPhpWb7Qf9O,organic,junk_data
10/29/2025 20:36,ModernHR,Warning: potential password cracking attempt from 192.168.29.191,Security Alert,bert,283,https://facebook.com,Zu4WTcYgcOBJQ0Cg,adwords,junk_data
8/17/2025 18:53,BillingSystem,"Server 15 is at risk due to unusual system calls, security check",Security Alert,bert,151,https://facebook.com,IAF6l0SARdVxw0xd,adwords,junk_data
12/20/2025 9:22,ModernCRM,Backup started at 2025-10-12 10:35:15.,System Notification,regex,219,https://facebook.com,QMnChZiWkToOKGmF,social,junk_data
24-08-2025 17:53,ModernCRM,"nova.osapi_compute.wsgi.server [req-9023d31d-10a0-4c42-808c-25a63f1f7380 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2676129",HTTP Status,bert,89,https://twitter.com,M6IVS7VslEqhF5EZ,newsletter,junk_data
22-10-2025 06:46,BillingSystem,"nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,bert,222,https://twitter.com,e0AllMkxgJEiqSBW,organic,junk_data
14-07-2025 01:13,BillingSystem,"nova.osapi_compute.wsgi.server [req-78eed036-ab3e-4482-b5e2-e1e06c5f0951 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.1864619",HTTP Status,bert,118,https://twitter.com,xzWzWVYzIIiX3gm1,referral,junk_data
22-06-2025 04:44,ModernCRM,"nova.compute.claims [req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Total memory: 64172 MB, used: 512.00 MB",Resource Usage,bert,290,,fLbN1RcGVSeLT3TQ,social,junk_data
06-07-2025 08:36,ModernHR,"nova.osapi_compute.wsgi.server [req-c6d4eab2-e008-4384-a149-8ff001ca4cb6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5 HTTP/1.1"" HTTP status code -  204 len: 203 time: 0.2801199",HTTP Status,bert,109,https://facebook.com,fgjIhrlee782dmKY,adwords,junk_data
08-03-2025 08:12,AnalyticsEngine,Security alert: unauthorized API access attempt by user 9816,Security Alert,bert,255,https://twitter.com,j0HRrcQn3qyZOMhy,social,junk_data
10/25/2025 0:54,ModernHR,IP 192.168.45.67 flagged for potential security threat,Security Alert,bert,228,https://twitter.com,tO62guDulGxYPYJM,social,junk_data
10-05-2025 07:27,ModernHR,"nova.osapi_compute.wsgi.server [req-37d41a3b-e45c-4972-b4a4-0812e63e3da0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2627749",HTTP Status,bert,147,https://twitter.com,Ei22KBev2xrEIEFi,referral,junk_data
16-06-2025 14:59,BillingSystem,"nova.compute.claims [req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,bert,154,https://twitter.com,3CcC0jR2awJQ8bbX,newsletter,junk_data
5/21/2025 23:18,ModernHR,System updated to version 1.9.3.,System Notification,regex,101,https://twitter.com,98ZAMhgpgnWjIzWN,adwords,junk_data
05-03-2025 19:47,AnalyticsEngine,"nova.metadata.wsgi.server [req-e420b0c2-4377-47db-85dc-dec44f304472 - - - - -] 10.11.21.125,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Return code: 200 len: 124 time: 0.2296579",HTTP Status,bert,27,https://facebook.com,PsOi6wUryfMCIFvq,social,junk_data
18-10-2025 19:48,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-f6913476-4049-499b-ba84-2c7dd2640cbd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2802150",HTTP Status,bert,179,https://google.com,zOQnZkHiyWsYsoQf,newsletter,junk_data
19-08-2025 01:54,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-db18b8a9-ee02-437c-840b-5ef03afab0cc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2491229",HTTP Status,bert,194,https://google.com,RKf2WQo5KnMURDa7,newsletter,junk_data
3/20/2025 22:03,AnalyticsEngine,Disk cleanup completed successfully.,System Notification,regex,213,https://google.com,Uiw2iomxVhdMvKuC,adwords,junk_data
19-12-2025 13:45,BillingSystem,"nova.osapi_compute.wsgi.server [req-83ca2d84-6122-4f81-9183-523acb70934b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2722361",HTTP Status,bert,23,https://facebook.com,kHvr7A4rhnKWL2zV,newsletter,junk_data
12/28/2025 21:50,ModernHR,Unforeseen server 6 reboot occurred during data export,Error,bert,280,https://facebook.com,rencyfsQ38QZNPXY,newsletter,junk_data
09-05-2025 22:59,ModernCRM,"nova.osapi_compute.wsgi.server [req-3ce8c6ef-a314-44fc-84ba-752e2f6cadde 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.3656721",HTTP Status,bert,274,,wcdG4s4cJhHvRq4Q,organic,junk_data
14-03-2025 18:42,ModernHR,"nova.osapi_compute.wsgi.server [req-f32a2c19-2c81-45f7-8506-f8e539929139 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1910 time: 0.2687280",HTTP Status,bert,172,https://twitter.com,nGZqOq6feIxSyHCH,referral,junk_data
5/26/2025 5:26,AnalyticsEngine,Backup completed successfully.,System Notification,regex,139,https://twitter.com,dNk72PiePOuUmTT3,newsletter,junk_data
9/25/2025 23:28,AnalyticsEngine,System updated to version 4.8.6.,System Notification,regex,237,https://google.com,2znQVjXzMPKktBvP,newsletter,junk_data
10/27/2025 5:59,ThirdPartyAPI,Email delivery system encountered an error,Error,bert,100,https://twitter.com,DTqjpjztlsdbK77z,newsletter,junk_data
13-09-2025 06:02,ThirdPartyAPI,"nova.compute.claims [req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total memory: 64172 MB, used: 512.00 MB",Resource Usage,bert,291,https://linkedin.com,br113ZMZo2Mqn5gt,newsletter,junk_data
1/20/2025 5:35,ModernCRM,User 5456 experienced multiple login rejections,Security Alert,bert,82,,Fj3aJyYOAD8kX0qd,adwords,junk_data
04-04-2025 06:46,BillingSystem,Configuration is corrupted throughout the system,Critical Error,bert,38,https://linkedin.com,PcKdRNiiF74Kk6Wi,organic,junk_data
5/20/2025 11:01,AnalyticsEngine,Module X failed to process input due to formatting error,Error,bert,215,https://example.com,SAC9phZF5FnrtQvL,newsletter,junk_data
23-06-2025 13:49,AnalyticsEngine,"nova.metadata.wsgi.server [req-ed0b5830-26a8-4484-8164-feaebe737259 - - - - -] 10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" RCODE  200 len: 124 time: 0.2368760",HTTP Status,bert,153,https://google.com,ZCfWEBVp9F8xpcIY,adwords,junk_data
23-04-2025 11:24,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-1271f5ec-7a4e-4176-b507-2fc69a6142c9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2703741",HTTP Status,bert,257,,HpT5afsPaJoIbcCS,organic,junk_data
10/13/2025 18:26,ThirdPartyAPI,System updated to version 5.0.7.,System Notification,regex,171,https://linkedin.com,sqOdcoI8sbXFZOM8,newsletter,junk_data
02-06-2025 08:00,ThirdPartyAPI,Backup ended at 2025-08-08 14:14:05.,System Notification,regex,144,https://facebook.com,bmJRKWn5gI1ZO1M3,newsletter,junk_data
25-12-2025 07:59,BillingSystem,"nova.osapi_compute.wsgi.server [req-e28bae73-ef07-429a-af86-3b7b89a80422 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2702570",HTTP Status,bert,88,https://twitter.com,kaaGVIa77UR8PYva,social,junk_data
25-05-2025 13:11,ModernCRM,"nova.osapi_compute.wsgi.server [req-5b3396e6-da74-4756-8c45-fb22ed4200f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2566571",HTTP Status,bert,91,https://example.com,uOQcP4XtaUnSfxF9,adwords,junk_data
10-08-2025 01:06,BillingSystem,"nova.compute.claims [req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,bert,129,https://linkedin.com,dALz9ld0OgzNFGzm,organic,junk_data
23-11-2025 01:02,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d083d3b6-88a1-4af0-b0ff-8adc0dfea774 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2661309",HTTP Status,bert,89,,0br0q9Jlgw7TiZoj,organic,junk_data
4/27/2025 12:53,ModernCRM,"Alert: server 45 experienced unusual login attempts, security risk",Security Alert,bert,187,https://example.com,Hu8Y3c6lNTgOBHY4,social,junk_data
4/24/2025 21:30,ThirdPartyAPI,"Server 7 has potential security exposure, remediation needed",Security Alert,bert,161,https://facebook.com,boEjXfJINiu9ra8T,referral,junk_data
11-02-2025 07:24,BillingSystem,Detected a potential data breach attempt,Security Alert,bert,190,https://linkedin.com,ZfLnFERUBgmH3Tqw,newsletter,junk_data
4/26/2025 9:49,BillingSystem,Disk cleanup completed successfully.,System Notification,regex,68,https://facebook.com,v6XEPtOXSL0QU7ms,social,junk_data
06-05-2025 17:46,ModernCRM,"Server 36 experienced potential security incident, review required",Security Alert,bert,130,https://twitter.com,dKbVSpmghe210PXk,newsletter,junk_data
07-11-2025 23:33,BillingSystem,"nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert,163,https://facebook.com,4ilUYPYj3bx4D5in,social,junk_data
06-03-2025 21:36,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-acb68414-8b02-462e-b5e0-0f35e15e1e69 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2575791",HTTP Status,bert,279,https://example.com,EDQOYFjodKXBGgZW,adwords,junk_data
13-02-2025 07:38,BillingSystem,"nova.osapi_compute.wsgi.server [req-edac629f-a08b-4501-9863-97a32c6c9baf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2707181",HTTP Status,bert,42,https://example.com,Q3m88aZ6wh3Wpwpg,organic,junk_data
25-12-2025 14:55,ModernHR,"nova.osapi_compute.wsgi.server [req-9f9bea16-b6b9-45e6-8fd7-83cb41c5db6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2717772",HTTP Status,bert,242,https://linkedin.com,qe1LwBCa4rsXzNub,social,junk_data
02-12-2025 16:24,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/security-groups HTTP/1.1"" RCODE  200 len: 123 time: 0.0007679",HTTP Status,bert,134,https://twitter.com,b2yEiOVymttWDi34,newsletter,junk_data
12-07-2025 17:02,ModernCRM,"nova.osapi_compute.wsgi.server [req-6a27e91d-9c9c-4b48-ade9-853fc2a05d1a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2558961",HTTP Status,bert,199,https://facebook.com,88krctVnrCk0S1en,social,junk_data
02-10-2025 05:48,ThirdPartyAPI,"nova.compute.claims [req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] disk limit not specified, defaulting to unlimited",Resource Usage,bert,285,https://facebook.com,LRHO5sfqwQ5enND9,newsletter,junk_data
08-01-2025 07:03,BillingSystem,"nova.osapi_compute.wsgi.server [req-06221192-6331-4531-8e2a-f6f1041ea6a9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2682462",HTTP Status,bert,184,https://twitter.com,gdfbWEWpPVYIBFAT,newsletter,junk_data
15-10-2025 14:29,ModernHR,"nova.osapi_compute.wsgi.server [req-066e2f4a-435d-4939-84c5-f74916ccecb1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1916 time: 0.3046119",HTTP Status,bert,22,https://linkedin.com,CEN0uoWogMA0h4zm,newsletter,junk_data
12-02-2025 10:30,AnalyticsEngine,Email transmission error caused service impact,Critical Error,bert,152,https://google.com,UeOklMOrKEu8HtdH,newsletter,junk_data
06-12-2025 07:44,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.129,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.0010171",HTTP Status,bert,119,https://example.com,V8onysINXDd7C9ut,referral,junk_data
8/13/2025 1:26,ThirdPartyAPI,Potential security vulnerability found on server 42,Security Alert,bert,74,https://linkedin.com,FHwSi3wxvBfknViF,organic,junk_data
